"id_cp_interaction","interacting_pair","partner_a","partner_b","gene_a","gene_b","secreted","receptor_a","receptor_b","annotation_strategy","is_integrin","rank","cell1:cell2","pvalue","avgExpr","cell1","cell2"
"CPI-SS0F9B3B259","TNFSF13_TNFRSF1A","simple:O75888","simple:P19438","ENSG00000161955","ENSG00000067182","True","False","True","I2D,InnateDB-All","False",0.102,"Monocytes|Fibroblast",0,0.407,"Monocytes","Fibroblast"
"CPI-SS0F9B3B259","TNFSF13_TNFRSF1A","simple:O75888","simple:P19438","ENSG00000161955","ENSG00000067182","True","False","True","I2D,InnateDB-All","False",0.102,"Monocytes|Myofibroblast",0,0.386,"Monocytes","Myofibroblast"
"CPI-SS0F9B3B259","TNFSF13_TNFRSF1A","simple:O75888","simple:P19438","ENSG00000161955","ENSG00000067182","True","False","True","I2D,InnateDB-All","False",0.102,"Monocytes|Pericytes",0,0.361,"Monocytes","Pericytes"
"CPI-SS0F9B3B259","TNFSF13_TNFRSF1A","simple:O75888","simple:P19438","ENSG00000161955","ENSG00000067182","True","False","True","I2D,InnateDB-All","False",0.102,"Dendritic Cells|Fibroblast",0,0.351,"Dendritic Cells","Fibroblast"
"CPI-SS0F9B3B259","TNFSF13_TNFRSF1A","simple:O75888","simple:P19438","ENSG00000161955","ENSG00000067182","True","False","True","I2D,InnateDB-All","False",0.102,"Dendritic Cells|Myofibroblast",0,0.331,"Dendritic Cells","Myofibroblast"
"CPI-SS0F9B3B259","TNFSF13_TNFRSF1A","simple:O75888","simple:P19438","ENSG00000161955","ENSG00000067182","True","False","True","I2D,InnateDB-All","False",0.102,"Dendritic Cells|Pericytes",0,0.306,"Dendritic Cells","Pericytes"
"CPI-SS0F9B3B259","TNFSF13_TNFRSF1A","simple:O75888","simple:P19438","ENSG00000161955","ENSG00000067182","True","False","True","I2D,InnateDB-All","False",0.102,"Injured Tubule|Fibroblast",0.004,0.282,"Injured Tubule","Fibroblast"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Arterioral Endothelium|Myofibroblast",0,0.791,"Arterioral Endothelium","Myofibroblast"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Arterioral Endothelium|Pericytes",0,0.789,"Arterioral Endothelium","Pericytes"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Arterioral Endothelium|Fibroblast",0,0.781,"Arterioral Endothelium","Fibroblast"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Fibroblast|Myofibroblast",0,0.194,"Fibroblast","Myofibroblast"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Fibroblast|Pericytes",0,0.192,"Fibroblast","Pericytes"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Fibroblast|Fibroblast",0,0.184,"Fibroblast","Fibroblast"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Myofibroblast|Myofibroblast",0.004,0.162,"Myofibroblast","Myofibroblast"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Myofibroblast|Pericytes",0,0.16,"Myofibroblast","Pericytes"
"CPI-SS042A6F835","IGF2_IGF2R","simple:P01344","simple:P11717","ENSG00000167244","ENSG00000197081","True","False","True","curated","False",0.109,"Myofibroblast|Fibroblast",0.012,0.152,"Myofibroblast","Fibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Myofibroblast|Myofibroblast",0,0.486,"Myofibroblast","Myofibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Myofibroblast|Pericytes",0,0.48,"Myofibroblast","Pericytes"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Fibroblast|Myofibroblast",0,0.426,"Fibroblast","Myofibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Fibroblast|Pericytes",0,0.421,"Fibroblast","Pericytes"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Myofibroblast|Fibroblast",0,0.414,"Myofibroblast","Fibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Fibroblast|Fibroblast",0,0.354,"Fibroblast","Fibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Injured Tubule|Myofibroblast",0,0.323,"Injured Tubule","Myofibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Podocytes|Myofibroblast",0,0.32,"Podocytes","Myofibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Injured Tubule|Pericytes",0,0.318,"Injured Tubule","Pericytes"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Podocytes|Pericytes",0,0.315,"Podocytes","Pericytes"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Pericytes|Myofibroblast",0,0.289,"Pericytes","Myofibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Pericytes|Pericytes",0,0.284,"Pericytes","Pericytes"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Arterioral Endothelium|Myofibroblast",0,0.284,"Arterioral Endothelium","Myofibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Arterioral Endothelium|Pericytes",0,0.279,"Arterioral Endothelium","Pericytes"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Injured Tubule|Fibroblast",0,0.251,"Injured Tubule","Fibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Podocytes|Fibroblast",0,0.248,"Podocytes","Fibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Pericytes|Fibroblast",0,0.217,"Pericytes","Fibroblast"
"CPI-SS0C85BC9AF","PROS1_AXL","simple:P07225","simple:P30530","ENSG00000184500","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.114,"Arterioral Endothelium|Fibroblast",0,0.212,"Arterioral Endothelium","Fibroblast"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Dendritic Cells|Myofibroblast",0,0.374,"Dendritic Cells","Myofibroblast"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Dendritic Cells|Fibroblast",0,0.372,"Dendritic Cells","Fibroblast"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Dendritic Cells|Pericytes",0,0.336,"Dendritic Cells","Pericytes"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Monocytes|Myofibroblast",0,0.327,"Monocytes","Myofibroblast"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Monocytes|Fibroblast",0,0.324,"Monocytes","Fibroblast"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Monocytes|Pericytes",0,0.288,"Monocytes","Pericytes"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Arterioral Endothelium|Myofibroblast",0,0.263,"Arterioral Endothelium","Myofibroblast"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Arterioral Endothelium|Fibroblast",0,0.26,"Arterioral Endothelium","Fibroblast"
"CPI-SS014958F32","LGALS9_CD47","simple:O00182","simple:Q08722","ENSG00000168961","ENSG00000196776","True","False","True","InnateDB-All","False",0.117,"Arterioral Endothelium|Pericytes",0.044,0.224,"Arterioral Endothelium","Pericytes"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Dendritic Cells|Fibroblast",0,0.362,"Dendritic Cells","Fibroblast"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Monocytes|Fibroblast",0,0.314,"Monocytes","Fibroblast"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Dendritic Cells|Pericytes",0,0.312,"Dendritic Cells","Pericytes"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Dendritic Cells|Myofibroblast",0,0.311,"Dendritic Cells","Myofibroblast"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Monocytes|Pericytes",0,0.264,"Monocytes","Pericytes"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Monocytes|Myofibroblast",0,0.263,"Monocytes","Myofibroblast"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Arterioral Endothelium|Fibroblast",0,0.251,"Arterioral Endothelium","Fibroblast"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Arterioral Endothelium|Pericytes",0,0.2,"Arterioral Endothelium","Pericytes"
"CPI-SS08877A081","LGALS9_COLEC12","simple:O00182","simple:Q5KU26","ENSG00000168961","ENSG00000158270","True","False","True","InnateDB-All","False",0.118,"Arterioral Endothelium|Myofibroblast",0,0.2,"Arterioral Endothelium","Myofibroblast"
"CPI-SS0C1BD22BC","SPP1_PTGER4","simple:P10451","simple:P35408","ENSG00000118785","ENSG00000171522","True","False","True","IMEx,MINT","False",0.121,"Injured Tubule|Fibroblast",0,0.784,"Injured Tubule","Fibroblast"
"CPI-SS0C1BD22BC","SPP1_PTGER4","simple:P10451","simple:P35408","ENSG00000118785","ENSG00000171522","True","False","True","IMEx,MINT","False",0.121,"Injured Tubule|Myofibroblast",0,0.763,"Injured Tubule","Myofibroblast"
"CPI-SS0055264F3","TGFB1_EGFR","simple:P01137","simple:P00533","ENSG00000105329","ENSG00000146648","True","False","True","IMEx,InnateDB-All,MINT","False",0.126,"Monocytes|Myofibroblast",0,0.367,"Monocytes","Myofibroblast"
"CPI-SS0055264F3","TGFB1_EGFR","simple:P01137","simple:P00533","ENSG00000105329","ENSG00000146648","True","False","True","IMEx,InnateDB-All,MINT","False",0.126,"Monocytes|Fibroblast",0,0.363,"Monocytes","Fibroblast"
"CPI-SS0055264F3","TGFB1_EGFR","simple:P01137","simple:P00533","ENSG00000105329","ENSG00000146648","True","False","True","IMEx,InnateDB-All,MINT","False",0.126,"Dendritic Cells|Myofibroblast",0,0.336,"Dendritic Cells","Myofibroblast"
"CPI-SS0055264F3","TGFB1_EGFR","simple:P01137","simple:P00533","ENSG00000105329","ENSG00000146648","True","False","True","IMEx,InnateDB-All,MINT","False",0.126,"Dendritic Cells|Fibroblast",0,0.332,"Dendritic Cells","Fibroblast"
"CPI-SS0055264F3","TGFB1_EGFR","simple:P01137","simple:P00533","ENSG00000105329","ENSG00000146648","True","False","True","IMEx,InnateDB-All,MINT","False",0.126,"Arterioral Endothelium|Myofibroblast",0,0.247,"Arterioral Endothelium","Myofibroblast"
"CPI-SS0055264F3","TGFB1_EGFR","simple:P01137","simple:P00533","ENSG00000105329","ENSG00000146648","True","False","True","IMEx,InnateDB-All,MINT","False",0.126,"Myofibroblast|Myofibroblast",0,0.244,"Myofibroblast","Myofibroblast"
"CPI-SS0055264F3","TGFB1_EGFR","simple:P01137","simple:P00533","ENSG00000105329","ENSG00000146648","True","False","True","IMEx,InnateDB-All,MINT","False",0.126,"Arterioral Endothelium|Fibroblast",0,0.243,"Arterioral Endothelium","Fibroblast"
"CPI-SS0055264F3","TGFB1_EGFR","simple:P01137","simple:P00533","ENSG00000105329","ENSG00000146648","True","False","True","IMEx,InnateDB-All,MINT","False",0.126,"Myofibroblast|Fibroblast",0,0.24,"Myofibroblast","Fibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Arterioral Endothelium|Myofibroblast",0,0.647,"Arterioral Endothelium","Myofibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Arterioral Endothelium|Pericytes",0,0.642,"Arterioral Endothelium","Pericytes"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Arterioral Endothelium|Fibroblast",0,0.575,"Arterioral Endothelium","Fibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Fibroblast|Myofibroblast",0,0.518,"Fibroblast","Myofibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Fibroblast|Pericytes",0,0.512,"Fibroblast","Pericytes"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Pericytes|Myofibroblast",0,0.503,"Pericytes","Myofibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Pericytes|Pericytes",0,0.498,"Pericytes","Pericytes"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Myofibroblast|Myofibroblast",0,0.456,"Myofibroblast","Myofibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Myofibroblast|Pericytes",0,0.451,"Myofibroblast","Pericytes"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Fibroblast|Fibroblast",0,0.445,"Fibroblast","Fibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Monocytes|Myofibroblast",0,0.432,"Monocytes","Myofibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Pericytes|Fibroblast",0,0.431,"Pericytes","Fibroblast"
"CPI-SS03A4F7DC8","GAS6_AXL","simple:Q14393","simple:P30530","ENSG00000183087","ENSG00000167601","True","False","True","guidetopharmacology.org","False",0.127,"Monocytes|Pericytes",0,0.427,"Monocytes","Pericytes"
"CPI-SS0F3D40856","CCL4L2_PGRMC2","simple:Q8NHW4","simple:O15173","ENSG00000276070","ENSG00000164040","True","False","True","IMEx,IntAct","False",0.131,"Monocytes|Myofibroblast",0,1.263,"Monocytes","Myofibroblast"
"CPI-SS0F3D40856","CCL4L2_PGRMC2","simple:Q8NHW4","simple:O15173","ENSG00000276070","ENSG00000164040","True","False","True","IMEx,IntAct","False",0.131,"Monocytes|Fibroblast",0,1.233,"Monocytes","Fibroblast"
"CPI-SS0F3D40856","CCL4L2_PGRMC2","simple:Q8NHW4","simple:O15173","ENSG00000276070","ENSG00000164040","True","False","True","IMEx,IntAct","False",0.131,"Monocytes|Pericytes",0,1.216,"Monocytes","Pericytes"
"CPI-SS0F3D40856","CCL4L2_PGRMC2","simple:Q8NHW4","simple:O15173","ENSG00000276070","ENSG00000164040","True","False","True","IMEx,IntAct","False",0.131,"Dendritic Cells|Myofibroblast",0,0.616,"Dendritic Cells","Myofibroblast"
"CPI-SS0F3D40856","CCL4L2_PGRMC2","simple:Q8NHW4","simple:O15173","ENSG00000276070","ENSG00000164040","True","False","True","IMEx,IntAct","False",0.131,"Dendritic Cells|Fibroblast",0,0.586,"Dendritic Cells","Fibroblast"
"CPI-SS0F3D40856","CCL4L2_PGRMC2","simple:Q8NHW4","simple:O15173","ENSG00000276070","ENSG00000164040","True","False","True","IMEx,IntAct","False",0.131,"Dendritic Cells|Pericytes",0,0.569,"Dendritic Cells","Pericytes"
"CPI-SS0D4C221B8","AREG_ICAM1","simple:P15514","simple:P05362","ENSG00000109321","ENSG00000090339","True","False","True","InnateDB-All","False",0.132,"Dendritic Cells|Fibroblast",0,0.879,"Dendritic Cells","Fibroblast"
"CPI-SS0D4C221B8","AREG_ICAM1","simple:P15514","simple:P05362","ENSG00000109321","ENSG00000090339","True","False","True","InnateDB-All","False",0.132,"Dendritic Cells|Myofibroblast",0,0.841,"Dendritic Cells","Myofibroblast"
"CPI-SS0D4C221B8","AREG_ICAM1","simple:P15514","simple:P05362","ENSG00000109321","ENSG00000090339","True","False","True","InnateDB-All","False",0.132,"Podocytes|Fibroblast",0.004,0.496,"Podocytes","Fibroblast"
"CPI-SS0D4C221B8","AREG_ICAM1","simple:P15514","simple:P05362","ENSG00000109321","ENSG00000090339","True","False","True","InnateDB-All","False",0.132,"Podocytes|Myofibroblast",0.008,0.458,"Podocytes","Myofibroblast"
"CPI-SS085EE60B1","TGFB1_TGFBR3","simple:P01137","simple:Q03167","ENSG00000105329","ENSG00000069702","True","False","True","curated","False",0.133,"Monocytes|Fibroblast",0,0.421,"Monocytes","Fibroblast"
"CPI-SS085EE60B1","TGFB1_TGFBR3","simple:P01137","simple:Q03167","ENSG00000105329","ENSG00000069702","True","False","True","curated","False",0.133,"Dendritic Cells|Fibroblast",0,0.39,"Dendritic Cells","Fibroblast"
"CPI-SS085EE60B1","TGFB1_TGFBR3","simple:P01137","simple:Q03167","ENSG00000105329","ENSG00000069702","True","False","True","curated","False",0.133,"Monocytes|Myofibroblast",0,0.354,"Monocytes","Myofibroblast"
"CPI-SS085EE60B1","TGFB1_TGFBR3","simple:P01137","simple:Q03167","ENSG00000105329","ENSG00000069702","True","False","True","curated","False",0.133,"Monocytes|Pericytes",0,0.349,"Monocytes","Pericytes"
"CPI-SS085EE60B1","TGFB1_TGFBR3","simple:P01137","simple:Q03167","ENSG00000105329","ENSG00000069702","True","False","True","curated","False",0.133,"Dendritic Cells|Myofibroblast",0,0.323,"Dendritic Cells","Myofibroblast"
"CPI-SS085EE60B1","TGFB1_TGFBR3","simple:P01137","simple:Q03167","ENSG00000105329","ENSG00000069702","True","False","True","curated","False",0.133,"Dendritic Cells|Pericytes",0,0.318,"Dendritic Cells","Pericytes"
"CPI-SS085EE60B1","TGFB1_TGFBR3","simple:P01137","simple:Q03167","ENSG00000105329","ENSG00000069702","True","False","True","curated","False",0.133,"Arterioral Endothelium|Fibroblast",0,0.301,"Arterioral Endothelium","Fibroblast"
"CPI-SS085EE60B1","TGFB1_TGFBR3","simple:P01137","simple:Q03167","ENSG00000105329","ENSG00000069702","True","False","True","curated","False",0.133,"Myofibroblast|Fibroblast",0,0.298,"Myofibroblast","Fibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Podocytes|Myofibroblast",0,0.275,"Podocytes","Myofibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Podocytes|Fibroblast",0,0.271,"Podocytes","Fibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Podocytes|Pericytes",0,0.262,"Podocytes","Pericytes"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Fibroblast|Myofibroblast",0,0.176,"Fibroblast","Myofibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Fibroblast|Fibroblast",0,0.173,"Fibroblast","Fibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Injured Tubule|Myofibroblast",0,0.172,"Injured Tubule","Myofibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Injured Tubule|Fibroblast",0,0.169,"Injured Tubule","Fibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Fibroblast|Pericytes",0,0.164,"Fibroblast","Pericytes"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Myofibroblast|Myofibroblast",0,0.16,"Myofibroblast","Myofibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Injured Tubule|Pericytes",0,0.159,"Injured Tubule","Pericytes"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Dendritic Cells|Myofibroblast",0,0.158,"Dendritic Cells","Myofibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Myofibroblast|Fibroblast",0,0.156,"Myofibroblast","Fibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Dendritic Cells|Fibroblast",0,0.154,"Dendritic Cells","Fibroblast"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Myofibroblast|Pericytes",0,0.147,"Myofibroblast","Pericytes"
"CPI-CS05EAF93CC","BMP7_BMPR2_BMPR1A","simple:P18075","complex:BMPR1A_BMPR2","ENSG00000101144","","True","False","True","curated","False",0.133,"Dendritic Cells|Pericytes",0,0.145,"Dendritic Cells","Pericytes"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Dendritic Cells|Myofibroblast",0,0.875,"Dendritic Cells","Myofibroblast"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Dendritic Cells|Fibroblast",0,0.871,"Dendritic Cells","Fibroblast"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Monocytes|Myofibroblast",0,0.766,"Monocytes","Myofibroblast"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Monocytes|Fibroblast",0,0.762,"Monocytes","Fibroblast"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Arterioral Endothelium|Myofibroblast",0,0.416,"Arterioral Endothelium","Myofibroblast"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Arterioral Endothelium|Fibroblast",0,0.412,"Arterioral Endothelium","Fibroblast"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Injured Tubule|Myofibroblast",0,0.384,"Injured Tubule","Myofibroblast"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Injured Tubule|Fibroblast",0,0.379,"Injured Tubule","Fibroblast"
"CPI-SS08CA619FE","GRN_EGFR","simple:P28799","simple:P00533","ENSG00000030582","ENSG00000146648","True","False","True","InnateDB-All","False",0.134,"Myofibroblast|Myofibroblast",0.012,0.324,"Myofibroblast","Myofibroblast"
