genes,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000196517.11;SLC6A9,SLC6A9,-0.974615927413954,2.92628773626068,-5.77219624292159,4.98588622380413e-05,0.00106602811930117,1.72916799360046
ENSG00000187837.3;HIST1H1C,HIST1H1C,0.293950293610018,8.53231175735385,6.24785783105247,2.2125463953456e-05,0.000567556096452505,1.72787147672669
ENSG00000261888.1;AC144831.1,AC144831.1,-1.02043616791706,0.458240707348528,-5.5091482640312,7.91980288042044e-05,0.00154293981868473,1.71536696389776
ENSG00000235531.9;MSC-AS1,MSC-AS1,-1.0889287648449,1.21567867564834,-5.55367476014481,7.3182143000016e-05,0.00145332050150327,1.71195736422932
ENSG00000185742.6;C11orf87,C11orf87,-1.03948583682697,0.168256620276934,-5.50684460812944,7.95229761075554e-05,0.00154624474743531,1.70979317911184
ENSG00000103257.8;SLC7A5,SLC7A5,-0.349620825618742,7.8504299312173,-6.22487603533763,2.29946707217495e-05,0.000584455395442742,1.7084832242639
ENSG00000144476.5;ACKR3,ACKR3,-0.812431946426679,2.4561858748288,-5.7425057070985,5.25072010848504e-05,0.00111457425534261,1.69371000704787
ENSG00000165655.16;ZNF503,ZNF503,-0.438761204545599,4.56114317762594,-5.88272229889078,4.11658735218629e-05,0.000923706837884849,1.68148869079338
ENSG00000112941.13;TENT4A,TENT4A,-0.35909387712661,5.27388681499,-5.91634347071687,3.88483816299977e-05,0.000887623892377997,1.66926114475207
ENSG00000197714.8;ZNF460,ZNF460,-0.363999261483289,5.94532672060054,-5.98409031744629,3.45838613318776e-05,0.000817069987529804,1.6628493299917
ENSG00000132821.11;VSTM2L,VSTM2L,-2.25917485329366,-1.34731987826318,-5.43314046559326,9.06885941849379e-05,0.00171699028756761,1.66127142000561
ENSG00000078369.17;GNB1,GNB1,0.243843818067629,8.82988359447413,6.23945779005977,2.24390992520655e-05,0.000574086639285739,1.66091271844655
ENSG00000175550.7;DRAP1,DRAP1,0.334065773117211,6.31939411342246,6.0000042168009,3.36551220762455e-05,0.000798699689389901,1.65138304274221
ENSG00000170775.2;GPR37,GPR37,0.769083157654888,2.41283889860725,5.58923632269845,6.87208314805633e-05,0.00138336049289155,1.64085103583426
ENSG00000253537.2;PCDHGA7,PCDHGA7,-1.65160743655566,-0.639054242820391,-5.41104274223933,9.43458362373581e-05,0.00177105203136055,1.64062170186808
ENSG00000243137.7;PSG4,PSG4,-0.357862908585126,4.33163393569152,-5.88251810000589,4.11803828607721e-05,0.000923706837884849,1.63765090973671
ENSG00000107104.18;KANK1,KANK1,0.319272495042169,5.42787875478086,5.93267848442116,3.77721121125382e-05,0.000871222951264759,1.63580656012144
ENSG00000105339.10;DENND3,DENND3,0.500111724671272,5.07113566738693,5.90236261985223,3.97950350182681e-05,0.000903942360858885,1.63579554723301
ENSG00000011426.10;ANLN,ANLN,0.212258296100083,9.20668566219312,6.25271144315317,2.19463428045808e-05,0.000564450647476546,1.63096691050156
ENSG00000154134.14;ROBO3,ROBO3,0.440681943433049,4.20656432757918,5.78662702938345,4.86224699683611e-05,0.00104235425144963,1.63003320043658
ENSG00000131378.13;RFTN1,RFTN1,0.513451406563519,4.33043617082376,5.79086164008226,4.82657764532624e-05,0.00103616129085556,1.6284523811139
ENSG00000072163.19;LIMS2,LIMS2,-0.486070325889156,4.10083206190921,-5.82695043835967,4.53347271545576e-05,0.000997555385326576,1.62490351488059
ENSG00000157303.10;SUSD3,SUSD3,-2.44993711819093,-1.64052932337087,-5.48179408461957,8.314767272046e-05,0.00160230262475384,1.6210935455854
ENSG00000136643.11;RPS6KC1,RPS6KC1,-0.338735527747388,5.9099672130484,-5.96482863231894,3.57440090130397e-05,0.000839211135356374,1.61891460160016
ENSG00000182718.16;ANXA2,ANXA2,-0.17296799141793,9.67400612727973,-6.30330600095215,2.01672619454688e-05,0.000529908434145534,1.59985548015332
ENSG00000159212.12;CLIC6,CLIC6,1.71038100725538,0.568017635129634,5.39254159288318,9.75259876598136e-05,0.00182336086928598,1.59523750538467
ENSG00000079263.18;SP140,SP140,0.679197698469775,1.97937773128039,5.53931288728995,7.50686458897952e-05,0.0014773631079769,1.5928274782683
ENSG00000144136.10;SLC20A1,SLC20A1,-0.254556580078061,6.95010755313574,-6.04370920497595,3.12364467852353e-05,0.00074890440356611,1.58980191401774
ENSG00000091844.7;RGS17,RGS17,0.823746675689205,2.47806859574997,5.51054805231896,7.90012554191485e-05,0.00154072257810424,1.58906704920694
ENSG00000089041.16;P2RX7,P2RX7,-0.658104099253202,3.25601859178351,-5.68955919429922,5.76012737582621e-05,0.0012043001795222,1.58656785157711
ENSG00000267534.3;S1PR2,S1PR2,-0.454782272259227,3.51581288333664,-5.7044174737038,5.61216141922582e-05,0.00118396051910702,1.58416798764136
ENSG00000095261.13;PSMD5,PSMD5,-0.289982588246989,5.97372217340006,-5.95130257058688,3.65830051229927e-05,0.000851880181570622,1.57349067044667
ENSG00000168487.18;BMP1,BMP1,-0.278125881707631,6.39717270021071,-6.00748255436962,3.32277432106325e-05,0.000789829143016551,1.57247164702105
ENSG00000179954.15;SSC5D,SSC5D,-0.624871527893936,5.11579555987183,-5.93182626957116,3.78274830995826e-05,0.000871466328659104,1.57182670350769
ENSG00000166016.5;ABTB2,ABTB2,-0.391599491747724,4.84698950847798,-5.83198582798013,4.49408129672879e-05,0.000992987690154484,1.54457089036153
ENSG00000134897.13;BIVM,BIVM,0.472213559444064,5.05463647666146,5.82883574005608,4.51868202862006e-05,0.000996159335198281,1.53963889243819
ENSG00000196867.7;ZFP28,ZFP28,-0.684654885206682,3.79983520510789,-5.7018753163615,5.63719300528939e-05,0.0011873837966042,1.53838531738071
ENSG00000176994.10;SMCR8,SMCR8,-0.231504574022265,6.55836608099903,-5.96353868758268,3.58231455639678e-05,0.000839211135356374,1.50990246430639
ENSG00000184014.7;DENND5A,DENND5A,-0.254065934074812,7.5910572861704,-6.05885813417343,3.04411956849226e-05,0.000735928750708052,1.50984028717409
ENSG00000104213.12;PDGFRL,PDGFRL,-0.671935606742057,2.82608109164157,-5.62048989493619,6.50344017918612e-05,0.0013241140402523,1.48415379719783
ENSG00000157557.11;ETS2,ETS2,-0.389453289546352,4.48417221961502,-5.73495786905327,5.3203624416297e-05,0.00112689681171076,1.48058962482689
ENSG00000124279.11;FASTKD3,FASTKD3,-0.724229261497706,3.07655304109108,-5.57785943700092,7.01163654098725e-05,0.00140764358681929,1.47934903468266
ENSG00000129757.13;CDKN1C,CDKN1C,-0.538215161990172,3.37552950687747,-5.68145038238195,5.84259290960944e-05,0.00121500937469996,1.47529123377488
ENSG00000263961.7;RHEX,RHEX,1.31147976296979,0.454955052736182,5.33199614422132,0.000108736998281152,0.0020116861984574,1.47482772472088
