genes,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000138035.14;PNPT1,PNPT1,-0.220883374754512,6.88200776706611,-3.9526468855661,0.00146510864602427,0.00390936908375133,-2.56317205129736
ENSG00000099968.17;BCL2L13,BCL2L13,-0.246335767672351,6.82476249399891,-3.9366859721546,0.00151158900618828,0.00401905327995692,-2.56344584125987
ENSG00000204344.14;STK19,STK19,0.333676555573508,3.58287310909973,3.63436768288028,0.00273961007009251,0.00673268177488357,-2.56488268458827
ENSG00000141485.16;SLC13A5,SLC13A5,0.496267780634884,2.66700794347453,3.50685511750715,0.00352533983803583,0.0083962160473749,-2.56494253884249
ENSG00000162086.14;ZNF75A,ZNF75A,0.371558448088918,4.33241813730959,3.72467911109022,0.00229247262676307,0.00576979615204263,-2.56523207422536
ENSG00000116580.18;GON4L,GON4L,0.225874787756958,6.63994027612267,3.93039185163388,0.00153032902166972,0.00406191044393322,-2.56639369352254
ENSG00000115649.15;CNPPD1,CNPPD1,-0.381072088626407,4.67187597348127,-3.72472144816594,0.00229228135977249,0.00576979615204263,-2.56787251981421
ENSG00000174004.5;NRROS,NRROS,0.874566415391481,-0.430139345924864,3.15766484829625,0.0070429827042344,0.0153026567182772,-2.56800782487207
ENSG00000179388.8;EGR3,EGR3,1.61163117367581,-1.02887796770109,3.1610276259139,0.00699621446163945,0.0152180774126991,-2.5689475123716
ENSG00000285633.1;AL132633.1,AL132633.1,0.876887140073288,0.100722879424709,3.18676162148604,0.00664839880413942,0.0145625173310451,-2.57140189247252
ENSG00000078124.11;ACER3,ACER3,0.424009442276648,5.62192418520057,3.83765521225315,0.00183554961786471,0.00475872356930151,-2.57210749501242
ENSG00000100325.14;ASCC2,ASCC2,0.245621956502379,5.61159112885329,3.83170972609291,0.00185711256915355,0.00480949611009878,-2.57334484613193
ENSG00000235374.2;SSR4P1,SSR4P1,-0.736955943662557,1.41489741945996,-3.32563384881291,0.00504838809012428,0.0114446610731464,-2.57444641577676
ENSG00000020129.15;NCDN,NCDN,-0.332572864768119,4.83478559154092,-3.75602152729528,0.00215521210886705,0.00547055398573581,-2.57586751790704
ENSG00000232118.2;BACH1-AS1,BACH1-AS1,0.806722033432851,1.28508993172452,3.3250564613343,0.00505417053663197,0.0114550987194629,-2.57674394778394
ENSG00000042062.11;RIPOR3,RIPOR3,0.848025769641462,0.596621628107603,3.23588089221052,0.00603161805929418,0.0133772991382361,-2.57753135316109
ENSG00000196263.7;ZNF471,ZNF471,0.356737050579993,4.08270973784345,3.67768536396275,0.00251507056832933,0.00625278508254642,-2.57863482996381
ENSG00000221823.10;PPP3R1,PPP3R1,-0.328393879165191,6.72270853252269,-3.9191635250575,0.00156434995887642,0.00413670890798219,-2.57960969653438
ENSG00000162650.16;ATXN7L2,ATXN7L2,0.452179375714522,3.21970657212064,3.59031735261426,0.00298876316385621,0.00726742248945034,-2.5804644955198
ENSG00000221988.12;PPT2,PPT2,0.647559723120853,4.91100452894397,3.7849767600753,0.00203582004039256,0.00520711455740502,-2.58190085312517
ENSG00000088881.20;EBF4,EBF4,2.90405163351623,-1.3919233461148,3.01851105729625,0.00927615090341175,0.0193983091165776,-2.58219624305287
ENSG00000165806.19;CASP7,CASP7,-0.265098183881622,5.59299281913555,-3.81536830937112,0.00191771515085493,0.00494717633865761,-2.58238764408902
ENSG00000227200.1;AL162724.1,AL162724.1,-1.2191944075842,-0.388526735444514,-3.08249953946372,0.00817335583694127,0.0174028395634566,-2.5824083360426
ENSG00000247317.3;LY6E-DT,LY6E-DT,-0.91975703299404,0.338618105441833,-3.23326664355264,0.00606295801935429,0.0134360788384232,-2.58294177363741
ENSG00000176542.9;USF3,USF3,0.238397006803243,6.16844693222434,3.8898740435367,0.00165676657867831,0.00434739127608922,-2.5837575559908
ENSG00000117280.12;RAB29,RAB29,-0.222674602613969,6.01268171396853,-3.86016380405908,0.0017561960418496,0.00457373102567955,-2.58510930629631
ENSG00000177738.3;AC025171.1,AC025171.1,0.468837866090842,2.11063284583983,3.44043825017414,0.00402094046458313,0.00938235526141299,-2.58559750668187
ENSG00000224982.3;TMEM233,TMEM233,1.15994301497399,-1.28533247733441,3.0493890627026,0.00872673305021451,0.0183897905525491,-2.58581410510421
ENSG00000277806.1;AC006213.4,AC006213.4,0.974847847965588,-1.02990927035876,3.11281523846044,0.0076972657179039,0.0165365642411962,-2.58648613130618
ENSG00000115392.11;FANCL,FANCL,-0.356059659465844,4.92840053383413,-3.75428368746129,0.00216259983574403,0.00548593972165203,-2.58651698487075
ENSG00000118600.11;RXYLT1,RXYLT1,-0.424406503595176,4.42266090540089,-3.69319925131921,0.00243926271990943,0.00608610603437944,-2.58733514605131
ENSG00000153391.15;INO80C,INO80C,0.335691579465779,4.35797027422763,3.68927076128492,0.00245823754770528,0.00612794498430532,-2.58855820359622
ENSG00000266903.1;AC243964.2,AC243964.2,-2.10305004202699,-1.67727251037433,-2.96818377770379,0.0102457790902638,0.0211574902964198,-2.58966476125717
ENSG00000242522.1;KLHL6-AS1,KLHL6-AS1,0.905188621171602,-0.0948229333160913,3.14103951361385,0.00727880910590847,0.0157517155542887,-2.5906344581237
ENSG00000277531.2;PNMA8C,PNMA8C,0.935766925118821,0.767228191708316,3.2572559313884,0.0057813619137782,0.0129002525879623,-2.59169743976408
ENSG00000259134.6;LINC00924,LINC00924,0.818042257749871,0.838967867717546,3.25344388996128,0.00582522074287255,0.0129832178042657,-2.59191302995314
ENSG00000113810.15;SMC4,SMC4,0.623604069307902,8.59419451114237,4.08576830123505,0.00112998904639461,0.00311034923812243,-2.59251951919747
ENSG00000108107.14;RPL28,RPL28,-0.308809858427361,8.32073509644041,-4.0367707101243,0.00124313668190564,0.00338489702324229,-2.59331020317719
ENSG00000138769.10;CDKL2,CDKL2,-0.623096630199032,2.2646460826186,-3.47805356567778,0.00373222802568389,0.00881231836446844,-2.59363723037314
ENSG00000261177.1;AC135012.1,AC135012.1,0.492625974276819,2.27707492072812,3.44297494479667,0.00400078281585087,0.00934653623349806,-2.593639713416
ENSG00000275714.1;HIST1H3A,HIST1H3A,-0.510193256689042,4.50986354359276,-3.70514106779121,0.00238248892017745,0.00596435104466722,-2.59429390762401
ENSG00000127054.20;INTS11,INTS11,-0.344646097985227,5.84809728757733,-3.82867194358961,0.00186822913780857,0.00483699698476031,-2.59502576208859
ENSG00000256274.1;TAS2R64P,TAS2R64P,1.07541077177411,0.328799074868255,3.20587375411347,0.00640127447599805,0.0140958528778376,-2.59602648860533
ENSG00000149582.15;TMEM25,TMEM25,-0.356150544273056,3.99787543813181,-3.61757227530681,0.00283203121189507,0.00693002956004125,-2.59785493265721
ENSG00000113262.15;GRM6,GRM6,0.690210134660374,1.27272086308509,3.32814517258698,0.00502331451719496,0.0114037743692164,-2.5982318862731
ENSG00000125089.16;SH3TC1,SH3TC1,-0.701445768243246,3.55053084135226,-3.54363235197487,0.00327785873420648,0.00787431248182738,-2.59932577462253
ENSG00000115648.13;MLPH,MLPH,-0.36825009427922,4.52657441560202,-3.69568564593425,0.00242733000905256,0.00606022145557498,-2.6006029444863
ENSG00000260398.1;AC068700.1,AC068700.1,1.20102981836017,-0.784318767181962,3.08684167562849,0.00810341410071297,0.0172747268692318,-2.60130683786006
ENSG00000042429.11;MED17,MED17,0.285084083814684,5.72218038593184,3.83215137998805,0.00185550197250071,0.00480596514630395,-2.6019858291852
ENSG00000066583.11;ISOC1,ISOC1,0.35385362290057,4.21584245293622,3.6729192886893,0.00253883540533032,0.00630307041765419,-2.60263292776968
ENSG00000102580.14;DNAJC3,DNAJC3,-0.224773155337963,6.88555859833385,-3.91690044307736,0.00157129967935304,0.00415186663648497,-2.60376338382956
ENSG00000203710.11;CR1,CR1,0.950121321027075,-0.333480905804092,3.1082804535414,0.00776669119246369,0.0166500048011317,-2.60401398539603
ENSG00000181007.8;ZFP82,ZFP82,0.429905395444915,2.69827218497984,3.61730427034274,0.00283353124862805,0.00693282768319161,-2.60406678039553
ENSG00000204946.9;ZNF783,ZNF783,-0.46917504050182,4.20366467731738,-3.66012470947652,0.00260376257857707,0.00643952678426005,-2.60414445546871
ENSG00000285652.1;AL591428.1,AL591428.1,0.870114670376571,0.150985640818226,3.17971679688781,0.00674186721810401,0.0147373655074552,-2.60439861654285
ENSG00000170396.7;ZNF804A,ZNF804A,-0.454463526650349,4.15385187074142,-3.62720807857051,0.00277862896813417,0.00681909146237545,-2.60472781839016
ENSG00000144406.18;UNC80,UNC80,0.441331280311527,3.20652956957676,3.55881797018136,0.00318085110020412,0.00767541186303907,-2.60509554334813
ENSG00000182329.12;KIAA2012,KIAA2012,0.558997936296001,2.67629825087726,3.48825110479863,0.00365761483008475,0.00866244369746259,-2.6085946883415
ENSG00000186529.15;CYP4F3,CYP4F3,1.20327786849662,-1.35746670390139,3.01730997583693,0.00929819948190171,0.0194339665404812,-2.60949840002709
ENSG00000186577.13;SMIM29,SMIM29,0.54349519679217,3.23286680521666,3.55616084309661,0.00319761370075536,0.00770916314909946,-2.60958034482063
ENSG00000069431.11;ABCC9,ABCC9,0.358686209586711,5.19833405312267,3.73937062159064,0.00222706221956718,0.00562961489824027,-2.61108758402433
ENSG00000163521.15;GLB1L,GLB1L,-0.514751743380368,2.88756800494509,-3.49990904423024,0.00357415360405481,0.00849998075797966,-2.61114676159111
ENSG00000261423.1;TMEM202-AS1,TMEM202-AS1,-0.86258977765997,0.789463753960716,-3.20281231279267,0.00644023506264648,0.0141704119676472,-2.61188691886875
ENSG00000146963.17;LUC7L2,LUC7L2,0.255212683410951,6.57970650007374,3.90182815158075,0.00161839448211352,0.00426223246786065,-2.61194000368912
ENSG00000005238.19;FAM214B,FAM214B,-0.277463301793882,4.84136040606191,-3.72847116858234,0.00227540517802623,0.00573541331106326,-2.6123833020811
ENSG00000226964.1;RHEBP2,RHEBP2,-1.56583552266518,0.181279506391324,-3.1597422140233,0.00701405490288186,0.0152517651008315,-2.61315808285734
ENSG00000178974.9;FBXO34,FBXO34,-0.231546023077939,5.65866368729979,-3.8139652005328,0.00192301139878411,0.00495705072755644,-2.61444710261453
ENSG00000279443.1;AL513497.1,AL513497.1,0.560707527783837,1.48480754025268,3.32755853603305,0.00502916043476669,0.0114143802373764,-2.61512077454964
ENSG00000130177.15;CDC16,CDC16,-0.217289917178717,6.49794737302835,-3.88303630887932,0.00167913046922632,0.00439954357143736,-2.61675505038441
ENSG00000090382.6;LYZ,LYZ,0.470693443910529,2.97027071679615,3.51863514459857,0.00344408527662352,0.0082278896816154,-2.6167576114823
ENSG00000155621.14;C9orf85,C9orf85,0.372726988022768,3.71453136711732,3.61804607634714,0.00282938128772187,0.00692441658382178,-2.61676797805658
ENSG00000250517.2;LDHAL6CP,LDHAL6CP,0.854653013110281,0.00948005082754119,3.16457882648505,0.00694716103814581,0.015124913136906,-2.61711326983433
ENSG00000065613.13;SLK,SLK,0.310751068276847,7.10353761633522,3.93684317520697,0.00151112395715422,0.00401891591066977,-2.61787015661686
ENSG00000179456.10;ZBTB18,ZBTB18,-0.238628171175979,5.54114791551758,-3.78908920820543,0.00201941614060245,0.00517196093754927,-2.61795695242094
ENSG00000159399.9;HK2,HK2,-0.266581091113334,5.38057275028319,-3.8023826763059,0.00196730296874652,0.00505447131663681,-2.61821908489444
ENSG00000181016.9;LSMEM1,LSMEM1,1.08999166161711,0.184944811355414,3.20437997380267,0.00642025522982686,0.0141312477573866,-2.61838724107523
ENSG00000121897.14;LIAS,LIAS,0.352619014834858,4.56638218997763,3.70047175850869,0.0024045266567325,0.00601178041834984,-2.61925515541213
ENSG00000137522.17;RNF121,RNF121,0.269511782389182,4.90789546934847,3.74019607818797,0.00222344372143753,0.00562119876734252,-2.61930772412966
ENSG00000274956.2;NKAIN3-IT1,NKAIN3-IT1,0.794276864805946,1.03696597239669,3.27173341154383,0.00561777706169692,0.0125770935161353,-2.61973311406642
ENSG00000163636.10;PSMD6,PSMD6,0.21043219239699,6.55322521987125,3.89690113781105,0.00163409913903957,0.00429602807726951,-2.62091736527
ENSG00000122863.5;CHST3,CHST3,-0.210531614960377,6.03579350364298,-3.82427679012297,0.00188443275089112,0.00487310951035071,-2.62123061177245
ENSG00000255345.1;AP002957.1,AP002957.1,-1.87441932801523,-0.365856645100462,-3.02096350681401,0.00923129100747295,0.0193211218890532,-2.62179396235745
ENSG00000198918.7;RPL39,RPL39,-0.256563323278316,7.85946415543848,-3.99523666640378,0.00134808350282772,0.00363754310699169,-2.62306628339844
ENSG00000144535.19;DIS3L2,DIS3L2,-0.436550568853372,4.70505595296619,-3.68912056430418,0.00245896596693034,0.00612897503666114,-2.6253339956549
ENSG00000272462.2;U91328.1,U91328.1,0.365377831077038,3.49375523108524,3.58608206416571,0.00301389326823022,0.00731977775511721,-2.62578792655085
ENSG00000163380.15;LMOD3,LMOD3,0.71463236036763,0.882595305622095,3.25149181761216,0.00584780844401951,0.0130231116006775,-2.62651704754651
ENSG00000182873.5;PRKCZ-AS1,PRKCZ-AS1,1.05944319643511,0.240993399717013,3.19539357845483,0.00653563027025075,0.0143478373009773,-2.62747789448372
ENSG00000003393.14;ALS2,ALS2,-0.404859851258171,6.63016389221815,-3.87550106865918,0.00170413174953442,0.00445424623443301,-2.62829947046442
ENSG00000239291.1;AC002558.1,AC002558.1,1.24244940245492,-0.683714282851997,3.05919038139116,0.00855916526516166,0.0180994463747475,-2.62841774736345
ENSG00000154274.14;C4orf19,C4orf19,0.836197990984175,0.0396023426470465,3.15051670781289,0.00714343176597265,0.0154932389578999,-2.62954046980898
ENSG00000162775.14;RBM15,RBM15,0.218914640867672,5.79500742955936,3.82747122867212,0.00187264170441977,0.00484713063108865,-2.630646289018
ENSG00000161179.13;YDJC,YDJC,0.41997859914665,3.29782760238627,3.55295760747166,0.00321793995865613,0.00775047994006066,-2.6308744474014
ENSG00000203601.3;LINC00970,LINC00970,0.613489785458013,1.53323483470953,3.33786588492768,0.0049274306862394,0.0112122834714147,-2.63159378378475
ENSG00000168591.15;TMUB2,TMUB2,-0.279421970300534,5.40834551240235,-3.76896300602182,0.00210099583338911,0.00535129198119175,-2.63229098862501
ENSG00000235560.3;AC002310.1,AC002310.1,0.75513606226471,0.427699804470595,3.21061910015906,0.00634134783074495,0.0139797241747171,-2.63262711068245
ENSG00000235408.5;SNORA71B,SNORA71B,-1.20717487377081,-0.774300513200696,-3.04703883561964,0.0087673939540431,0.018459574004992,-2.63285473340236
ENSG00000156671.13;SAMD8,SAMD8,0.237978536823431,6.54726539040218,3.89139411092537,0.00165183628658043,0.00433562429215305,-2.63354006295098
ENSG00000279329.1;AC020910.5,AC020910.5,0.794984511585813,0.0992661743926125,3.17971898314034,0.00674183800964529,0.0147373655074552,-2.63385544682623
ENSG00000197757.7;HOXC6,HOXC6,0.367556534896972,4.63642040488301,3.69827540176448,0.00241496409794981,0.00603399664874531,-2.63396847700138
ENSG00000168418.7;KCNG4,KCNG4,0.683971764023975,0.529423165659827,3.20229915384462,0.00644678872087975,0.0141816223428879,-2.63493934808367
ENSG00000136425.13;CIB2,CIB2,-1.04962710557285,-0.530356762281209,-3.09938361249348,0.00790470837814059,0.0169048778821564,-2.63541578453919
ENSG00000130770.17;ATP5IF1,ATP5IF1,-0.289091701973152,5.62859074223055,-3.78304354144906,0.00204357802285038,0.00522283531497145,-2.63604426477528
ENSG00000241106.7;HLA-DOB,HLA-DOB,1.38048963974927,-1.44852925488501,3.03342079603256,0.00900671505761947,0.018889717137348,-2.63605077875368
ENSG00000248015.6;AC005329.1,AC005329.1,-1.07342123746843,-0.161920211391757,-3.12597364413769,0.00749928502354404,0.016162280868742,-2.63661416466036
ENSG00000257126.5;FOXG1-AS1,FOXG1-AS1,1.02526322564433,-1.29192134536793,3.04342425657814,0.00883029547274351,0.0185677803798015,-2.63683110701906
ENSG00000187857.4;OR6C75,OR6C75,1.01325468798137,0.0831662168250634,3.1686023973435,0.00689199602125162,0.0150300550288489,-2.63694794372027
ENSG00000126767.17;ELK1,ELK1,0.271917910215728,5.35915830359298,3.78712215424756,0.00202724559538869,0.00518908660640604,-2.63787991324744
ENSG00000106665.15;CLIP2,CLIP2,-0.263468072726618,5.21983201099773,-3.75618751655102,0.0021545078131493,0.00547014102441001,-2.63985126586514
ENSG00000240535.8;AC034238.1,AC034238.1,0.86724295573041,1.60295337758884,3.32259627196481,0.005078883353964,0.0115070855202139,-2.64110135052494
ENSG00000184206.11;GOLGA6L4,GOLGA6L4,-1.22115109625691,1.17746405755304,-3.19132152879144,0.00658858847839379,0.0144477855389522,-2.64155613225312
ENSG00000273173.5;SNURF,SNURF,1.22988455989983,0.10766489797221,3.1748272720029,0.00680750772076482,0.014864141507305,-2.6427796719057
ENSG00000258080.1;ARHGAP42P4,ARHGAP42P4,0.91343439344538,-0.120449295529349,3.09886481955014,0.0079128311137138,0.0169203880100133,-2.64293903245367
ENSG00000280249.1;AL691477.1,AL691477.1,0.706560053034769,1.01964278912438,3.26774570691779,0.00566236820820731,0.0126652579593216,-2.64392754996357
ENSG00000101457.12;DNTTIP1,DNTTIP1,-0.346406800676943,5.30740485151979,-3.75208104382441,0.00217200041613531,0.0055054590133405,-2.6440486012032
ENSG00000140538.16;NTRK3,NTRK3,-1.21209076990942,0.484970425748885,-3.21889216657294,0.00623820554727028,0.0137820325714263,-2.64415523573252
ENSG00000254389.3;RHPN1-AS1,RHPN1-AS1,1.15751678126659,-0.313781052849699,3.11005697000306,0.00773941979843336,0.0166066453477664,-2.64514053647429
ENSG00000241286.2;RPL29P25,RPL29P25,2.04983490175181,-1.6281044612516,2.95189388411065,0.0105805526226983,0.0217494730093822,-2.64592941807124
ENSG00000225470.7;JPX,JPX,0.317490185215338,5.67433995252541,3.804795368863,0.00195799216305221,0.00503520693273208,-2.6462106868605
ENSG00000172057.9;ORMDL3,ORMDL3,-0.558197203042864,5.62942348224128,-3.79219507167308,0.00200711634604943,0.00514609281657695,-2.64662197190204
ENSG00000178385.14;PLEKHM3,PLEKHM3,-0.309745674619102,5.33049563552649,-3.76502213022855,0.00211735735004656,0.00538705054250698,-2.6482080232475
ENSG00000281468.1;AC006504.8,AC006504.8,0.811345678257251,-0.342622024422548,3.11564838171734,0.00765420462478428,0.0164578518991823,-2.64873578968858
ENSG00000272463.1;AL357054.4,AL357054.4,-1.49870010622479,-1.46214334221981,-2.98286245214383,0.00995307803328104,0.0206121684182678,-2.65020128194896
ENSG00000147457.13;CHMP7,CHMP7,0.311348632019686,5.77133142980359,3.81403288754571,0.0019227555630165,0.00495705072755644,-2.65114038730732
ENSG00000182180.13;MRPS16,MRPS16,-0.328554220878476,6.47228250056282,-3.86316379962722,0.00174588638354942,0.00455114825603097,-2.65114226746276
ENSG00000204060.7;FOXO6,FOXO6,-0.734776505365065,0.976135128174128,-3.22921546297087,0.00611184532318476,0.0135274582201485,-2.65182929595991
ENSG00000033170.16;FUT8,FUT8,-0.319031861258487,5.45561557809867,-3.78221721610532,0.0020469032057848,0.00522995872973452,-2.65270602584939
ENSG00000285582.1;AC016042.1,AC016042.1,0.541413409560648,2.66323184063516,3.45224342202344,0.00392799128917509,0.00920856795595857,-2.65273697875203
ENSG00000085760.14;MTIF2,MTIF2,-0.311375588263671,5.36807618505956,-3.76406139147285,0.00212136565834822,0.00539469446258473,-2.65337112604032
ENSG00000161939.19;RNASEK-C17orf49,RNASEK-C17orf49,-2.47503256675567,-0.122479022571609,-3.02276627095195,0.00919845191768587,0.0192544621689616,-2.65395357797829
ENSG00000139433.9;GLTP,GLTP,0.249992635946648,5.69647012874667,3.80378604270923,0.00196188178909683,0.00504328973382571,-2.65412203910546
ENSG00000169208.2;OR10G3,OR10G3,0.462041876785098,2.51374740527755,3.44424238457063,0.00399074928625321,0.00932645782715234,-2.65474208353936
ENSG00000223770.5;AC006145.1,AC006145.1,1.26310674497245,0.607046531581296,3.21224929203859,0.00632089024033984,0.0139456927077236,-2.65515225563829
ENSG00000112183.14;RBM24,RBM24,-0.350295181175775,4.28239108108074,-3.60942996908602,0.00287796426348986,0.0070256292704704,-2.65541874445269
ENSG00000103707.9;MTFMT,MTFMT,-0.406192871934338,4.28657751955766,-3.62954843423433,0.0027658129162009,0.0067918049701954,-2.65563185787171
ENSG00000140521.13;POLG,POLG,-0.953822024632103,5.56114424468084,-3.73488612755571,0.00224682519101379,0.00567367130052885,-2.656558229532
ENSG00000180879.13;SSR4,SSR4,-0.298642458530633,5.45793228245292,-3.76915161675572,0.00210021599436814,0.00535000652358104,-2.65658887621702
ENSG00000283384.1;AL138694.1,AL138694.1,0.665661289919132,1.66933602105877,3.33226593959695,0.00498244177197678,0.0113255316593777,-2.65917514682708
ENSG00000245812.2;LINC02202,LINC02202,0.590313757432065,3.09866285238686,3.51303738568756,0.00348245873387447,0.00830833467747916,-2.66013701336133
ENSG00000222047.8;C10orf55,C10orf55,-1.2427987688251,-1.02408094005275,-3.01964166350944,0.00925544328568694,0.0193580996993622,-2.66080268587596
ENSG00000220161.4;LINC02076,LINC02076,-0.79163057450639,0.895212558821268,-3.20193001917145,0.00645150712425947,0.0141903964393779,-2.66160837838781
ENSG00000133985.2;TTC9,TTC9,-0.551825945675986,2.76150375899096,-3.45991568166189,0.00386874420380655,0.0090915956367917,-2.66186757583785
ENSG00000178997.11;EXD1,EXD1,0.479304122849138,2.82603246071859,3.47639382729111,0.00374451610413896,0.00883703982629907,-2.66242033808479
ENSG00000162714.12;ZNF496,ZNF496,0.389324542797282,5.56170033967077,3.79082037262083,0.00201255099822121,0.00515811747064283,-2.66357060660453
ENSG00000249715.11;FER1L5,FER1L5,1.28720051647293,-0.86433513700078,3.04372676113705,0.00882501415566915,0.0185592591513753,-2.66596777674835
ENSG00000164609.9;SLU7,SLU7,0.374080671473551,6.2928444573662,3.85289386484369,0.00178143722358273,0.00463326182120689,-2.66704297433219
ENSG00000070915.9;SLC12A3,SLC12A3,-2.88130937324451,-0.804331217131935,-2.94549223639968,0.0107150435722827,0.0220003492312002,-2.66779087736377
ENSG00000137261.13;KIAA0319,KIAA0319,0.815008588784767,-0.475306722281866,3.11792224716884,0.00761981710049532,0.0163947907161703,-2.66800229398038
ENSG00000280213.1;UCKL1-AS1,UCKL1-AS1,0.595066914790484,2.11738959958886,3.39577521505254,0.00439304414421717,0.0101436608904798,-2.66836590374039
ENSG00000143398.19;PIP5K1A,PIP5K1A,0.223666877552364,7.67828276196527,3.96623715732272,0.00142668147028284,0.00381888690916568,-2.66887978701243
ENSG00000203506.5;RBMS3-AS2,RBMS3-AS2,0.59379757375011,1.75717906681441,3.34612391959693,0.00484741580512891,0.0110509031439708,-2.66981207821624
ENSG00000102738.7;MRPS31,MRPS31,0.344257482620399,3.95321256087624,3.60255665459062,0.0029173240471119,0.00711010889596938,-2.67136882287469
ENSG00000179841.8;AKAP5,AKAP5,-0.337876822642516,4.32070957896165,-3.62272835488054,0.0028033281127137,0.0068710338867522,-2.6727819632063
ENSG00000274487.2;AC244154.1,AC244154.1,-0.403471705536683,3.783398376059,-3.57340194526456,0.00309041356323774,0.00748176727338628,-2.67333486090675
ENSG00000165240.19;ATP7A,ATP7A,-0.341736701597684,4.53461093016187,-3.6564178190885,0.00262288558462999,0.00647611267397405,-2.67456009400471
ENSG00000165512.4;ZNF22,ZNF22,0.369670873033132,4.68114971692236,3.69850673180329,0.0024138626215656,0.00603201963934219,-2.67534425500323
ENSG00000169246.16;NPIPB3,NPIPB3,0.267230525217025,5.45907660910346,3.76342314086696,0.00212403276611215,0.00540077064264217,-2.67634679893172
ENSG00000058866.14;DGKG,DGKG,2.61401814994636,-1.57294016827684,3.03929202669944,0.00890275252353433,0.0187019360487901,-2.67668958539492
ENSG00000116353.15;MECR,MECR,-0.332526494677023,3.96493015483451,-3.60679964560153,0.00289296295105046,0.00705692781586064,-2.67707233286686
ENSG00000157741.14;UBN2,UBN2,0.315236657358975,5.87501180213813,3.80174531984818,0.00196977008732722,0.00505947286367114,-2.67724128490356
ENSG00000129422.14;MTUS1,MTUS1,0.553489868814388,3.56751436469893,3.50701992832498,0.00352418981499304,0.00839450529985603,-2.67744956851955
ENSG00000072062.13;PRKACA,PRKACA,-0.216709543938967,7.04245802529973,-3.8975879871446,0.00163190056130712,0.00429198897795965,-2.67755026023933
ENSG00000272755.1;AC245297.2,AC245297.2,1.25401813241226,-1.20939497069456,3.02034602691259,0.00924256562857122,0.0193384747747701,-2.67764410294554
ENSG00000204228.3;HSD17B8,HSD17B8,-0.611101806053568,1.98566050543577,-3.33476894189248,0.00495777791480427,0.0112747407924508,-2.67828082477294
ENSG00000125384.6;PTGER2,PTGER2,0.837438565318797,-0.326030045233822,3.11030716998236,0.00773558660929986,0.0166016275972656,-2.67938291381218
ENSG00000206190.11;ATP10A,ATP10A,-0.861498252337546,3.01636955220354,-3.44365591941372,0.00399538881706556,0.00933617836306006,-2.68017055853124
ENSG00000270006.2;AC010531.6,AC010531.6,-1.55863028172821,-1.71484259354804,-2.93102599717883,0.0110251947881543,0.0225324666240143,-2.68119798139897
ENSG00000137766.17;UNC13C,UNC13C,1.28540125357964,-1.17051671950059,2.97146260481549,0.0101796696330436,0.021034377932508,-2.68119883161789
ENSG00000078295.16;ADCY2,ADCY2,0.568127977827361,1.59001020112241,3.3276626766469,0.00502812216159377,0.0114133559782897,-2.6816347015218
ENSG00000263235.1;AC006111.2,AC006111.2,1.34332734924729,-1.60969234400205,3.01451831641399,0.00934964706173374,0.0195278244068087,-2.6818499434089
ENSG00000166704.11;ZNF606,ZNF606,0.38342052151205,3.52507599646652,3.57054279755934,0.00310793677257286,0.00751783848752061,-2.68290664491949
ENSG00000135698.9;MPHOSPH6,MPHOSPH6,-0.390826839755933,3.899169835766,-3.5862088597645,0.00301313783683656,0.00731885722666459,-2.68290787081937
ENSG00000004142.11;POLDIP2,POLDIP2,-0.1846099924501,6.41873484877051,-3.8481169524587,0.00179822320095163,0.00466942466871041,-2.68298269411503
ENSG00000215912.12;TTC34,TTC34,-0.705381871031043,1.5394957189988,-3.26812925865794,0.00565806394775334,0.0126570864473212,-2.68446292604637
ENSG00000157111.12;TMEM171,TMEM171,-0.967348590984529,-0.253236595203929,-3.03043929588428,0.00905996769181467,0.0189932088193687,-2.68469301229327
ENSG00000237036.4;ZEB1-AS1,ZEB1-AS1,-0.507004486682142,3.47590892224256,-3.50905221601453,0.00351003986109315,0.00836489950473038,-2.68481360898596
ENSG00000167291.15;TBC1D16,TBC1D16,0.283724558197486,5.41982564933107,3.76756546648121,0.00210678333040078,0.00536252062787181,-2.68606548331774
ENSG00000159433.11;STARD9,STARD9,0.474296943291052,4.73260247777872,3.68995085422971,0.0024549419942327,0.00612129932493725,-2.68611592225338
ENSG00000244036.3;AC073320.1,AC073320.1,0.716111981744721,1.5372139781357,3.32233774175678,0.00508148732521699,0.0115103028368499,-2.68682006236257
ENSG00000103363.14;ELOB,ELOB,0.255836683934067,5.86249857886332,3.80719750497753,0.00194876655896195,0.00501479843468186,-2.68686846705451
ENSG00000134061.5;CD180,CD180,0.38231927128161,3.7659543140509,3.58133559073481,0.00304231010929938,0.00738141724048131,-2.68701539440085
ENSG00000167680.15;SEMA6B,SEMA6B,0.443272036057579,3.09426455662466,3.50404722208968,0.00354499105206715,0.00843916174919576,-2.68751493404403
ENSG00000166197.16;NOLC1,NOLC1,0.190377214734064,7.13317438498227,3.91223086175026,0.00158573909715609,0.00418700583991079,-2.68793792545811
ENSG00000186603.5;HPDL,HPDL,-1.43635310610842,-1.02389706283033,-3.00420718413075,0.00954212137228284,0.0198775453141919,-2.68823792464992
ENSG00000230415.1;LINC01786,LINC01786,-1.25863308832818,0.0851232738436556,-3.08128371384707,0.00819304699593798,0.0174352200710319,-2.68917748091137
