,logFC,AveExpr,t,P.Value,adj.P.Val,B
AR,-0.197944210958397,0.225982014194007,-0.496978106065813,0.627376686879537,0.748721148950887,-6.57504830551703
ERG,0.216539045232204,-0.0559767842047789,0.484983476585603,0.635635300055872,0.755468184492634,-6.58117668780223
PGR,-0.180694470810727,0.0768756588641816,-0.479801475571145,0.63921905002092,0.756626630637008,-6.58377964860453
RFX2,-0.236059082950827,-0.0689394290662442,-0.466662413330456,0.648347828272101,0.764255427930384,-6.59025844213255
GATA3,-0.205035665089689,0.347094242463191,-0.462954539696938,0.65093479551312,0.764255427930384,-6.59205530699738
E2F7,0.181442960924875,-0.165819038277496,0.450599934942383,0.659588348096156,0.770832473084821,-6.59794227697834
ZNF592,0.28459166154042,0.269432208478083,0.447379195170777,0.661852709648691,0.770832473084821,-6.59945160424357
GATA1,-0.272451686584382,-0.00393300510586495,-0.440487378264477,0.666709644531751,0.773383187656831,-6.60264601790163
ELF1,-0.180270251965629,0.217913004690007,-0.430559522635143,0.673733668379454,0.778417385777059,-6.60716301317402
BATF,-0.147473467920031,0.420473372735294,-0.379023626429216,0.710695511427273,0.815432046217839,-6.62899804789319
ZBTB7A,0.445072259226355,-0.695780055638824,0.378060177105595,0.711394164459011,0.815432046217839,-6.62938039293123
PAX5,0.204637753527986,0.252207562167427,0.35957738664092,0.724848876652503,0.827583363107188,-6.636530794712
PRDM1,-0.181846151711597,0.127011338725472,-0.344984789809161,0.735539424633485,0.836495816249846,-6.64192797624284
SP4,-0.148757123285641,0.295547593323725,-0.336228177123465,0.74198227868498,0.840526800072829,-6.64506128261067
DUX4,-0.263237954382564,0.371446103892346,-0.324585692226618,0.750579775829921,0.846957723699132,-6.64910457069848
MYC,-0.387011953090345,0.168922045868087,-0.314996360499649,0.75768724477119,0.85166395730095,-6.65232952371575
FLI1,0.134134131709438,0.240747704259965,0.300952271287084,0.768137776197997,0.858074005129428,-6.65688068020273
TCF7L2,0.104610267478605,0.0218009410157414,0.299384008266379,0.769307728736728,0.858074005129428,-6.65737619444539
MXI1,-0.146000168180074,-0.470154443509982,-0.289848430841743,0.776433978613538,0.862704420681709,-6.66033410515051
MYOD1,0.193090890195452,0.272616611290506,0.277484361685959,0.785705354829136,0.86967386603225,-6.66402864405705
KLF5,0.191325821745152,0.392454435590276,0.263985680557201,0.795866403891854,0.87660041217744,-6.66788044976623
STAT5A,0.140824551037601,0.273005362115223,0.261146407893203,0.79800865108567,0.87660041217744,-6.66866644575224
KLF1,-0.141227272934804,0.365359059156216,-0.240850975086855,0.813370176977479,0.890103212541392,-6.67403971259113
CUX1,-0.101031440617396,0.396616572737515,-0.230637271795743,0.821131780371958,0.892203610058694,-6.67658093109858
E2F6,0.104385622196981,-0.230389832618459,0.226805362176393,0.824048830761951,0.892203610058694,-6.67750615952597
KDM5B,-0.0860181546930389,0.0743650513503308,-0.222174096448721,0.827578016378746,0.892203610058694,-6.67860386783628
RARA,-0.0857228579749879,0.164699285906812,-0.222150821714475,0.827595762433754,0.892203610058694,-6.67860932768894
NR4A1,-0.121543861238385,0.419918173498909,-0.21495538090344,0.833086665377844,0.894796788739166,-6.68027003220792
PPARA,-0.0766157463815803,-0.0109177235075002,-0.200393293035542,0.844226698293034,0.903292447354743,-6.68346478586507
MTA3,0.0755486734059043,-0.499353379181848,0.193567526370385,0.849460593389743,0.903292447354743,-6.68488564403657
POU4F2,-0.11812573247394,0.265700918829585,-0.189236372305535,0.852785522402062,0.903292447354743,-6.68576183462258
NRF1,0.082911174021983,0.187150418038739,0.188363942943428,0.853455622673102,0.903292447354743,-6.68593594084626
TGIF2,-0.0900594660866495,-0.209334909283863,-0.183578346479756,0.857133457232569,0.903886191263436,-6.68687674325116
XBP1,0.0947920643874648,-0.0836559990928595,0.164910752082085,0.871512258511294,0.914681061038738,-6.69031629840081
REST,0.0608431699612828,0.114215150243323,0.162104387539043,0.873678116923208,0.914681061038738,-6.69080165425596
GATA6,-0.0939805967887041,0.199546087478557,-0.150131592104947,0.882929989517652,0.921042075396112,-6.69277909916254
SSRP1,-0.127539999693255,0.148779186197321,-0.14598728783908,0.886136699472331,0.921073988698838,-6.69342837065366
RBPJ,-0.0803650811241613,0.328401127198862,-0.137131265324697,0.892996076184995,0.924888793191603,-6.69475508635811
NONO,0.0873972030786571,0.116619303676861,0.125849611704721,0.901747104299889,0.93062868415291,-6.69632530086136
THAP1,0.108237409534715,0.366174464313944,0.120575979339461,0.905842444171378,0.931540102162056,-6.69701320642409
NCOR2,-0.0977973072540985,-0.375379262752563,-0.10992432152629,0.914122604256626,0.936733410722337,-6.69831303014995
ASCL1,-0.0456470233490771,0.312428093375392,-0.0868070318729497,0.932127563001266,0.951820398839321,-6.70072139910984
FOXK2,0.0360302651705924,0.131679345151721,0.0806517328328522,0.936928611495817,0.953365955557147,-6.70126736134204
HINFP,-0.0344237892233941,0.198848860602693,-0.0738356694889646,0.942248029799723,0.955426323922796,-6.70182514656653
MAFK,0.0360153281271682,0.366776300129614,0.0671041666468693,0.947504282206687,0.957408508153099,-6.70232774311773
ARNT,0.0346143546737677,0.284228104481177,0.0588706833790291,0.953936793172007,0.960561354235701,-6.70287725146768
MNT,0.012127623799815,-0.34269185135012,0.0127462868468444,0.990020796004778,0.992199440439496,-6.70462760550436
CEBPA,-0.00598885628257528,0.129111870766913,-0.00996342425824946,0.992199440439496,0.992199440439496,-6.70466109732869
